ReleaseNumber|DrugId|DosageStructureCode
27|28100665775|114
27|28100665775|115
27|28100665775|116
27|28100668975|16
27|28100668975|65
27|28100668975|1
27|28100668975|8
27|28100669775|6
27|28100669775|18
27|28100669975|6
27|28100676975|66
27|28100676975|67
27|28100688875|39
27|28100690976|5
27|28100690976|6
27|28100690976|18
27|28100691076|6
27|28100691076|18
27|28100695476|16
27|28100695476|1
27|28100695576|16
27|28100695576|1
27|28100695576|37
27|28100695576|38
27|28100695676|66
27|28100695676|37
27|28100695676|38
27|28100698876|40
27|28100698876|39
27|28100698876|59
27|28100698876|60
27|28100717276|29
27|28100717276|30
27|28100717276|31
27|28100722776|37
27|28100722776|66
27|28100723576|16
27|28100723576|65
27|28100723576|6
27|28100723576|1
27|28100723676|16
27|28100723676|6
27|28100726176|100
27|28100726176|63
27|28100726176|64
27|28100734576|11
27|28100734576|16
27|28100734576|1
27|28100734576|8
27|28100744776|16
27|28100744776|6
27|28100744776|18
27|28100744776|1
27|28100750576|11
27|28100787776|117
27|28100902476|35
27|28100902476|63
27|28100902976|118
27|28100902976|119
27|28100902976|13
27|28100902976|120
27|28100903176|16
27|28100903176|6
27|28100903676|16
27|28100903676|6
27|28100903676|1
27|28100903776|16
27|28100903776|6
27|28100903776|1
27|28100907676|121
27|28100907676|122
27|28100907676|113
27|28100907676|114
27|28100907676|123
27|28100913176|1
27|28100913176|8
27|28100913877|124
27|28100913877|81
27|28100913877|125
27|28100918177|126
27|28100918177|31
27|28100918277|126
27|28100918277|31
27|28100919477|66
27|28100919477|67
27|28100920077|69
27|28100920077|77
27|28100920477|11
27|28100920477|16
27|28100920477|6
27|28100920477|18
27|28100924177|49
27|28100924177|49
27|28100924377|127
27|28100924377|128
27|28100924377|129
27|28100924377|130
27|28100924377|131
27|28100925773|11
27|28100925773|1
27|28100925773|8
27|28100926477|68
27|28100926477|132
27|28100927977|40
27|28100927977|39
27|28100927977|59
27|28100927977|60
27|28100948277|11
27|28100948277|16
27|28100948277|6
27|28100948277|8
27|28100948277|58
27|28100950170|16
27|28100950170|6
27|28100950170|1
27|28100950565|16
27|28100950565|6
27|28100950565|1
27|28100965465|40
27|28100965465|39
27|28100965465|59
27|28100965465|60
27|28100966278|65
27|28100966278|1
27|28100970678|65
27|28100975178|69
27|28100975178|77
27|28100980178|16
27|28100980178|17
27|28100980178|1
27|28100980178|19
27|28100980178|80
27|28100980178|80
27|28100980178|133
27|28100980278|134
27|28100980278|135
27|28100980278|136
27|28100982178|68
27|28100982178|69
27|28100982178|82
27|28100982178|83
27|28100982178|84
27|28100982178|85
27|28100983067|11
27|28100983067|16
27|28100983067|1
27|28100988878|11
27|28100988878|16
27|28100988878|1
27|28100988878|8
27|28100988878|58
27|28100989878|110
27|28100989878|111
27|28100989878|6
27|28100989878|63
27|28100989878|64
27|28100989978|16
27|28100989978|6
27|28100989978|18
27|28100989978|1
27|28100991168|11
27|28100991168|8
27|28100991168|58
27|28100991168|137
27|28100991878|5
27|28100991878|20
27|28100991878|6
27|28100991878|66
27|28100991878|37
27|28100991878|38
27|28100991878|7
27|28100991878|138
27|28100991978|139
27|28100991978|140
27|28100991978|141
27|28100991978|142
27|28100991978|143
27|28100991978|144
27|28100993578|145
27|28100993578|146
27|28100994078|68
27|28100994078|69
27|28100994978|63
27|28100994978|64
27|28100994978|147
27|28100996278|34
27|28100996278|35
27|28100996278|6
27|28100996855|11
27|28100996855|148
27|28100996855|149
27|28101000672|1
27|28101000672|19
27|28101003665|16
27|28101003665|65
27|28101003665|6
27|28101003665|1
27|28101003765|16
27|28101003765|6
27|28101005764|4
27|28101005764|5
27|28101005764|6
27|28101005764|18
27|28101005764|7
27|28101009755|16
27|28101009755|65
27|28101009755|1
27|28101009755|3
27|28101009755|66
27|28101009755|150
27|28101010979|11
27|28101010979|16
27|28101010979|6
27|28101010979|1
27|28101010979|151
27|28101011661|16
27|28101011661|1
27|28101012255|152
27|28101012255|135
27|28101012255|153
27|28101027479|6
27|28101027479|18
27|28101028579|16
27|28101028579|6
27|28101028579|17
27|28101028579|18
27|28101029379|5
27|28101029379|6
27|28101029379|66
27|28101029379|37
27|28101029379|38
27|28101029379|7
27|28101029479|5
27|28101029479|20
27|28101029479|6
27|28101029479|66
27|28101029479|37
27|28101029479|38
27|28101029479|7
27|28101029479|138
27|28101029579|5
27|28101029579|6
27|28101029579|66
27|28101029579|37
27|28101029579|38
27|28101029579|7
27|28101032579|66
27|28101032579|67
27|28101032979|139
27|28101032979|140
27|28101032979|141
27|28101032979|142
27|28101032979|143
27|28101032979|144
27|28101033279|93
27|28101033279|13
27|28101033279|154
27|28101034579|124
27|28101034579|81
27|28101038079|155
27|28101040380|16
27|28101040380|6
27|28101040380|1
27|28101040480|16
27|28101040480|6
27|28101040480|1
27|28101040580|12
27|28101040580|16
27|28101040580|65
27|28101040580|6
27|28101040580|1
27|28101040580|8
27|28101040580|109
27|28101041280|134
27|28101041280|156
27|28101041280|157
27|28101041280|135
27|28101045080|1
27|28101048680|1
27|28101048680|8
27|28101055980|6
27|28101055980|117
27|28101058280|5
27|28101058280|6
27|28101058280|7
27|28101058380|16
27|28101058380|5
27|28101058380|6
27|28101058380|1
27|28101058380|7
27|28101060981|1
27|28101060981|8
27|28101061081|63
27|28101061181|63
27|28101061781|81
27|28101061781|158
27|28101062281|16
27|28101062281|65
27|28101062281|1
27|28101062281|8
27|28101063581|5
27|28101063581|6
27|28101063581|66
27|28101063581|37
27|28101063581|38
27|28101063581|7
27|28101065581|159
27|28101065581|160
27|28101065581|161
27|28101065581|162
27|28101065581|163
27|28101065581|164
27|28101065881|165
27|28101065881|166
27|28101066181|6
27|28101066181|167
27|28101066981|11
27|28101066981|16
27|28101066981|5
27|28101066981|6
27|28101066981|1
27|28101066981|8
27|28101067781|12
27|28101067781|65
27|28101067781|1
27|28101067781|8
27|28101067881|12
27|28101067881|65
27|28101067881|1
27|28101067881|8
27|28101068881|16
27|28101068881|6
27|28101068981|16
27|28101068981|5
27|28101068981|20
27|28101068981|6
27|28101068981|1
27|28101068981|7
27|28101072581|16
27|28101072581|65
27|28101072581|1
27|28101072581|66
27|28101072581|37
27|28101073581|16
27|28101073681|40
27|28101073681|39
27|28101080181|11
27|28101080181|16
27|28101080281|61
27|28101080281|113
27|28101082281|160
27|28101082281|140
27|28101082981|118
27|28101082981|119
27|28101082981|13
27|28101082981|120
27|28101084681|16
27|28101084681|6
27|28101084681|17
27|28101084681|18
27|28101088281|1
27|28101088281|19
27|28101088281|168
27|28101100082|39
27|28101100082|59
27|28101100182|12
27|28101100182|65
27|28101100182|1
27|28101100182|8
27|28101100282|16
27|28101100282|65
27|28101100282|17
27|28101100282|1
27|28101102182|11
27|28101102182|16
27|28101102482|151
27|28101102482|169
27|28101107082|11
27|28101107082|16
27|28101107082|1
27|28101107082|8
27|28101107182|16
27|28101107182|17
27|28101107182|1
27|28101107182|19
27|28101107682|6
27|28101115082|1
27|28101115082|19
27|28101115082|168
27|28101116082|170
27|28101120682|16
27|28101120682|1
27|28101120682|8
27|28101121482|66
27|28101121482|37
27|28101124183|12
27|28101124183|1
27|28101124183|8
27|28101124183|58
27|28101124183|137
27|28101124283|12
27|28101124283|1
27|28101124283|8
27|28101124283|19
27|28101129383|5
27|28101129383|6
27|28101131083|93
27|28101131083|13
27|28101131883|11
27|28101131883|16
27|28101131883|65
27|28101131883|1
27|28101136383|16
27|28101136383|65
27|28101136383|6
27|28101136383|16
27|28101136383|6
27|28101136383|1
27|28101136383|1
27|28101136383|65
27|28101137583|171
27|28101139683|11
27|28101139683|16
27|28101139683|17
27|28101139883|16
27|28101140683|5
27|28101140683|6
27|28101140683|7
27|28101143283|172
27|28101143283|173
27|28101143283|111
27|28101145783|11
27|28101145783|16
27|28101145783|174
27|28101145883|175
27|28101145883|176
27|28101162183|16
27|28101162183|65
27|28101162183|17
27|28101162183|1
27|28101162283|11
27|28101162283|16
27|28101162283|1
27|28101162283|8
27|28101164183|11
27|28101164183|16
27|28101167883|11
27|28101167883|16
27|28101167883|65
27|28101169483|177
27|28101169983|178
27|28101169983|76
27|28101171883|179
27|28101171883|179
27|28101173183|180
27|28101173183|153
27|28101173483|39
27|28101176884|6
27|28101177684|16
27|28101177684|6
27|28101177684|18
27|28101177684|1
27|28101181584|16
27|28101181584|6
27|28101181584|17
27|28101181584|18
27|28101181884|181
27|28101183784|182
27|28101183784|183
27|28101183984|66
27|28101183984|67
27|28101185584|16
27|28101185584|5
27|28101185584|6
27|28101186784|66
27|28101186784|67
27|28101187684|16
27|28101187684|6
27|28101187684|1
27|28101187684|8
27|28101187784|16
27|28101187784|6
27|28101187784|1
27|28101188584|16
27|28101188584|5
27|28101188584|6
27|28101188584|1
27|28101188684|16
27|28101188684|6
27|28101188684|17
27|28101188684|18
27|28101191384|11
27|28101192884|184
27|28101192884|185
27|28101192884|186
27|28101192884|187
27|28101192884|188
27|28101192884|189
27|28101195484|121
27|28101195484|122
27|28101195484|113
27|28101195484|114
27|28101195484|123
27|28101195584|5
27|28101195584|6
27|28101196884|16
27|28101196884|5
27|28101196884|6
27|28101199184|16
27|28101199184|5
27|28101199184|6
27|28101199184|18
27|28101199184|167
27|28101199484|11
27|28101199484|16
27|28101202284|11
27|28101202284|16
27|28101202284|6
27|28101202284|1
27|28101203184|16
27|28101203184|6
27|28101203184|1
27|28101203284|16
27|28101203284|6
27|28101203284|1
27|28101203484|11
27|28101203484|16
27|28101203484|5
27|28101203484|6
27|28101203684|16
27|28101203684|6
27|28101203684|17
27|28101203684|18
27|28101205785|6
27|28101205785|18
27|28101205785|55
27|28101205785|5
27|28101207185|6
27|28101207685|84
27|28101207685|85
27|28101207685|190
27|28101207685|85
27|28101208085|127
27|28101208085|128
27|28101208085|129
27|28101208085|191
27|28101208085|192
27|28101208085|193
27|28101208085|194
27|28101208085|195
27|28101208085|196
27|28101208285|11
27|28101208285|16
27|28101208285|6
27|28101208285|66
27|28101208785|16
27|28101208785|17
27|28101208785|1
27|28101208785|19
27|28101208785|80
27|28101208785|80
27|28101208785|133
27|28101210985|6
27|28101210985|117
27|28101211385|184
27|28101211385|185
27|28101211385|186
27|28101211385|187
27|28101211385|188
27|28101211385|189
27|28101212585|184
27|28101212585|185
27|28101212585|186
27|28101212585|184
27|28101212585|185
27|28101212585|186
27|28101213685|6
27|28101214185|4
27|28101214185|34
27|28101214185|35
27|28101214185|6
27|28101214185|63
27|28101218785|4
27|28101218785|34
27|28101218785|35
27|28101218785|6
27|28101218785|63
27|28101218885|39
27|28101219685|16
27|28101219685|17
27|28101219685|1
27|28101219685|19
27|28101219685|108
27|28101219985|39
27|28101220085|135
27|28101222785|11
27|28101222785|16
27|28101226485|5
27|28101226485|6
27|28101226485|18
27|28101226485|5
27|28101226585|6
27|28101226585|18
27|28101229085|40
27|28101229085|39
27|28101229085|60
27|28101229085|39
27|28101229085|40
27|28101229985|197
27|28101229985|198
27|28101229985|199
27|28101229985|200
27|28101229985|201
27|28101229985|202
27|28101233785|39
27|28101233785|40
27|28101233785|203
27|28101250185|5
27|28101250185|6
27|28101250185|18
27|28101255986|16
27|28101255986|5
27|28101255986|6
27|28101257386|16
27|28101257386|1
27|28101257486|16
27|28101257486|1
27|28101258286|6
27|28101258286|18
27|28101260386|1
27|28101262786|16
27|28101262786|6
27|28101262786|66
27|28101262786|37
27|28101263186|204
27|28101263286|61
27|28101263286|113
27|28101265486|5
27|28101265486|6
27|28101265486|18
27|28101267786|205
27|28101270586|117
27|28101271286|11
27|28101271286|16
27|28101271286|6
27|28101271386|16
27|28101271386|6
27|28101273586|153
27|28101275086|16
27|28101275086|6
27|28101275086|18
27|28101275086|1
27|28101278686|1
27|28101278686|8
27|28101278686|19
27|28101278786|1
27|28101278786|19
27|28101280586|68
27|28101280586|82
27|28101282986|206
27|28101282986|207
27|28101282986|208
27|28101282986|209
27|28101288386|5
27|28101288386|6
27|28101288386|18
27|28101291087|11
27|28101291087|16
27|28101291087|65
27|28101291087|1
27|28101291187|11
27|28101291187|16
27|28101291187|65
27|28101291187|1
27|28101292087|69
27|28101292087|77
27|28101292187|6
27|28101292187|117
27|28101297087|65
27|28101297087|1
27|28101297087|8
27|28101299687|134
27|28101299687|157
27|28101299987|5
27|28101299987|6
27|28101300087|6
27|28101301487|11
27|28101301487|12
27|28101301487|16
27|28101301487|65
27|28101301487|1
27|28101301487|8
27|28101302887|16
27|28101302887|210
27|28101304887|211
27|28101304887|90
27|28101305187|16
27|28101305187|6
27|28101305287|6
27|28101305287|18
27|28101308287|6
27|28101308287|17
27|28101308287|18
27|28101308487|11
27|28101308487|5
27|28101308487|6
27|28101308487|18
27|28101308787|82
27|28101308787|83
27|28101308787|84
27|28101308787|85
27|28101308887|212
27|28101308887|213
27|28101308887|214
27|28101308887|215
27|28101312487|70
27|28101312487|216
27|28101312587|70
27|28101312587|71
27|28101314487|121
27|28101314487|122
27|28101314487|113
27|28101314487|114
27|28101314487|123
27|28101314887|5
27|28101314887|6
27|28101314887|66
27|28101314887|37
27|28101314887|38
27|28101314887|7
27|28101316587|39
27|28101316787|59
27|28101316787|59
27|28101316887|59
27|28101316887|59
27|28101317387|118
27|28101317387|119
27|28101317387|13
27|28101317387|120
27|28101317587|100
27|28101317587|63
27|28101317587|99
27|28101317587|64
27|28101317587|101
27|28101317587|102
27|28101317587|10
27|28101317587|103
27|28101317687|134
27|28101317687|156
27|28101317687|157
27|28101317687|135
27|28101317887|134
27|28101317887|156
27|28101317887|157
27|28101317887|135
27|28101319887|66
27|28101319887|67
27|28101323088|5
27|28101323088|20
27|28101323088|6
27|28101323088|66
27|28101323088|37
27|28101323088|38
27|28101323088|7
27|28101323088|138
27|28101323488|69
27|28101323488|77
27|28101323488|217
27|28101323488|218
27|28101324888|5
27|28101324888|6
27|28101324888|66
27|28101324888|37
27|28101324888|7
27|28101324988|5
27|28101324988|6
27|28101324988|18
27|28101324988|66
27|28101324988|37
27|28101324988|55
27|28101324988|7
27|28101324988|67
27|28101325088|6
27|28101325088|18
27|28101325088|66
27|28101325088|55
27|28101325088|67
27|28101327388|6
27|28101327388|5
27|28101328488|5
27|28101328488|6
27|28101328488|18
27|28101329088|72
27|28101329088|73
27|28101329088|74
27|28101329088|75
27|28101331488|219
27|28101331488|220
27|28101331488|221
27|28101331488|222
27|28101331488|223
27|28101332488|16
27|28101332488|65
27|28101333488|5
27|28101333488|6
27|28101333588|5
27|28101333588|6
27|28101333588|18
27|28101333788|224
27|28101333788|225
27|28101333788|226
27|28101333788|227
27|28101333788|228
27|28101334988|6
27|28101334988|18
27|28101335088|5
27|28101335088|6
27|28101335488|11
27|28101335488|16
27|28101335488|6
27|28101335488|1
27|28101337988|5
27|28101337988|6
27|28101337988|18
27|28101339588|206
27|28101339588|229
27|28101339588|230
27|28101339588|231
27|28101339588|232
27|28101339588|229
27|28101339688|206
27|28101339688|231
27|28101339688|206
27|28101339688|229
27|28101339688|231
27|28101339688|229
27|28101340488|16
27|28101340488|65
27|28101340488|1
27|28101341688|16
27|28101341688|5
27|28101341688|6
27|28101341688|219
27|28101341688|220
27|28101342888|16
27|28101342888|5
27|28101342888|6
27|28101342888|18
27|28101342988|16
27|28101342988|5
27|28101342988|6
27|28101342988|18
27|28101343688|134
27|28101343688|156
27|28101343688|157
27|28101343688|135
27|28101344088|5
27|28101344088|6
27|28101344088|7
27|28101344588|1
27|28101344588|8
27|28101346488|186
27|28101346488|43
27|28101346488|49
27|28101347188|5
27|28101347188|6
27|28101347188|18
27|28101347188|55
27|28101347188|7
27|28101347288|5
27|28101347288|6
27|28101347288|18
27|28101349889|233
27|28101350389|16
27|28101350389|16
27|28101350389|1
27|28101350389|1
27|28101350389|8
27|28101350389|8
27|28101350389|65
27|28101351589|11
27|28101351589|16
27|28101351789|16
27|28101351789|65
27|28101351789|17
27|28101351789|1
27|28101353089|234
27|28101353089|235
27|28101355689|236
27|28101355689|237
27|28101355789|236
27|28101355789|237
27|28101355789|238
27|28101355889|61
27|28101355889|122
27|28101355889|239
27|28101355889|113
27|28101355889|240
27|28101356689|11
27|28101356689|16
27|28101356689|65
27|28101356689|1
27|28101362889|165
27|28101362889|166
27|28101363389|16
27|28101363389|6
27|28101363389|1
27|28101363389|102
27|28101363989|241
27|28101363989|242
27|28101363989|243
27|28101363989|244
27|28101365289|68
27|28101365289|69
27|28101365389|68
27|28101365389|69
27|28101365589|11
27|28101365589|12
27|28101365589|16
27|28101365589|65
27|28101365589|245
27|28101365589|1
27|28101365589|8
27|28101365589|174
27|28101365589|58
27|28101365589|5
27|28101365589|7
27|28101365589|20
27|28101368089|234
27|28101368089|171
27|28101368089|246
27|28101368089|247
27|28101370489|11
27|28101370489|16
27|28101370489|5
27|28101370489|20
27|28101370489|17
27|28101370489|174
27|28101370489|7
27|28101375789|66
27|28101375789|37
27|28101376089|1
27|28101376089|8
27|28101376089|9
27|28101376089|10
27|28101376489|4
27|28101376489|35
27|28101376489|100
27|28101376489|63
27|28101376489|248
27|28101377589|6
27|28101377789|249
27|28101377789|250
27|28101377789|251
27|28101377789|252
27|28101377789|253
27|28101377789|254
27|28101377789|255
27|28101377789|256
27|28101377789|257
27|28101377789|258
27|28101377789|259
27|28101377789|260
27|28101377789|261
27|28101377789|262
27|28101380189|11
27|28101380189|16
27|28101380289|11
27|28101380289|16
27|28101380389|11
27|28101380389|16
27|28101380489|11
27|28101380489|16
27|28101382089|206
27|28101382089|229
27|28101382089|231
27|28101382089|232
27|28101382089|229
27|28101384089|11
27|28101384689|11
27|28101384689|5
27|28101384689|6
27|28101384689|18
27|28101385589|16
27|28101385589|6
27|28101385589|17
27|28101385589|18
27|28101385589|1
27|28101389389|5
27|28101389389|6
27|28101389389|18
27|28101389389|55
27|28101389389|7
27|28101389389|263
27|28101389389|264
27|28101389389|265
27|28101390289|11
27|28101390289|16
27|28101390289|5
27|28101390289|6
27|28101390289|245
27|28101390289|174
27|28101390289|266
27|28101390389|11
27|28101390389|16
27|28101390389|6
27|28101390489|11
27|28101390489|16
27|28101390489|5
27|28101390489|6
27|28101394390|135
27|28101394390|153
27|28101397390|5
27|28101397390|6
27|28101397390|7
27|28101397490|5
27|28101397490|6
27|28101397890|5
27|28101397890|6
27|28101397890|18
27|28101398890|197
27|28101398890|198
27|28101398890|267
27|28101398890|268
27|28101403590|69
27|28101403590|77
27|28101405790|269
27|28101406290|270
27|28101406290|172
27|28101406290|271
27|28101406590|16
27|28101406590|1
27|28101406790|113
27|28101406790|114
27|28101406790|115
27|28101406790|116
27|28101407290|184
27|28101407290|185
27|28101407290|186
27|28101407290|187
27|28101407290|188
27|28101407290|189
27|28101408390|272
27|28101408390|273
27|28101408390|274
27|28101408390|275
27|28101408390|276
27|28101408390|277
27|28101408390|278
27|28101408390|279
27|28101408390|280
27|28101408390|281
27|28101408390|282
27|28101409690|283
27|28101409690|284
27|28101409690|39
27|28101409890|6
27|28101409890|18
27|28101410090|285
27|28101410090|286
27|28101410890|16
27|28101410890|5
27|28101410890|6
27|28101410890|287
27|28101410890|288
27|28101410990|6
27|28101410990|18
27|28101410990|287
27|28101412090|61
27|28101412090|240
27|28101417690|289
27|28101417690|290
27|28101420890|182
27|28101421190|16
27|28101421190|65
27|28101421390|16
27|28101421390|6
27|28101421390|1
27|28101421490|12
27|28101421490|16
27|28101421490|65
27|28101421490|6
27|28101421490|1
27|28101421490|8
27|28101421490|109
27|28101424491|117
27|28101425491|159
27|28101425491|161
27|28101426191|5
27|28101426191|6
27|28101426191|80
27|28101426191|5
27|28101426191|7
27|28101426591|5
27|28101426591|6
27|28101431491|291
27|28101431491|292
27|28101431491|293
27|28101432191|16
27|28101432191|6
27|28101432191|17
27|28101432191|18
27|28101432191|1
27|28101434291|69
27|28101434291|294
27|28101439891|295
27|28101439891|296
27|28101439891|297
27|28101440191|16
27|28101440191|5
27|28101440191|6
27|28101440191|17
27|28101440191|18
27|28101440591|5
27|28101440591|6
27|28101440591|18
27|28101440691|35
27|28101440691|5
27|28101440691|6
27|28101440691|18
27|28101440791|35
27|28101440791|5
27|28101440791|6
27|28101440791|18
27|28101442391|11
27|28101442391|16
27|28101442391|5
27|28101442391|6
27|28101442391|18
27|28101442491|16
27|28101442491|5
27|28101442491|6
27|28101442491|18
27|28101445291|11
27|28101445291|16
27|28101445391|11
27|28101445391|16
27|28101447591|6
27|28101447591|18
27|28101447591|55
27|28101448091|16
27|28101448091|6
27|28101448091|17
27|28101448091|18
27|28101448091|1
27|28101448091|19
27|28101449191|11
27|28101449191|16
27|28101451191|298
27|28101454291|69
27|28101454291|77
27|28101454591|68
27|28101454591|82
27|28101454591|83
27|28101454591|85
27|28101460791|93
27|28101460791|13
27|28101460791|299
27|28101461291|5
27|28101461291|20
27|28101461291|6
27|28101462391|84
27|28101462391|85
27|28101462391|82
27|28101462391|82
27|28101462391|83
27|28101462391|83
27|28101462391|84
27|28101462391|85
27|28101462491|300
27|28101462491|301
27|28101462491|302
27|28101462491|302
27|28101462491|301
27|28101462491|300
27|28101462491|302
27|28101462491|303
27|28101462991|5
27|28101462991|6
27|28101463091|16
27|28101463091|6
27|28101463091|1
27|28101465291|11
27|28101465291|16
27|28101465291|5
27|28101465291|20
27|28101465291|37
27|28101465291|7
27|28101468191|37
27|28101468191|38
27|28101468191|138
27|28101468291|5
27|28101468291|6
27|28101468291|7
27|28101470091|5
27|28101470091|20
27|28101470091|6
27|28101470091|66
27|28101470091|37
27|28101470091|38
27|28101470091|7
27|28101470091|138
27|28101475191|11
27|28101475191|16
27|28101476991|304
27|28101477991|184
27|28101477991|185
27|28101477991|186
27|28101477991|187
27|28101477991|188
27|28101477991|189
27|28101479091|16
27|28101479091|5
27|28101479091|6
27|28101492390|6
27|28101492390|305
27|28101492592|208
27|28101492592|209
27|28101493892|69
27|28101493892|77
27|28101493892|217
27|28101493992|69
27|28101493992|77
27|28101495392|6
27|28101495492|5
27|28101495492|6
27|28101495492|18
27|28101495592|5
27|28101495592|6
27|28101495592|18
27|28101495692|6
27|28101495692|18
