ReleaseNumber|DrugId|DosageStructureCode
29|28101187784|1
29|28101188584|16
29|28101188584|5
29|28101188584|6
29|28101188584|1
29|28101188684|16
29|28101188684|6
29|28101188684|17
29|28101188684|18
29|28101191384|11
29|28101192884|178
29|28101192884|179
29|28101192884|180
29|28101192884|181
29|28101192884|182
29|28101192884|183
29|28101195484|117
29|28101195484|118
29|28101195484|109
29|28101195484|110
29|28101195484|119
29|28101195584|5
29|28101195584|6
29|28101196884|16
29|28101196884|5
29|28101196884|6
29|28101199184|16
29|28101199184|5
29|28101199184|6
29|28101199184|18
29|28101199184|162
29|28101199484|11
29|28101199484|16
29|28101202284|11
29|28101202284|16
29|28101202284|6
29|28101202284|1
29|28101203184|16
29|28101203184|6
29|28101203184|1
29|28101203284|16
29|28101203284|6
29|28101203284|1
29|28101203484|11
29|28101203484|16
29|28101203484|5
29|28101203484|6
29|28101203684|16
29|28101203684|6
29|28101203684|17
29|28101203684|18
29|28101205785|6
29|28101205785|18
29|28101205785|55
29|28101205785|5
29|28101207185|6
29|28101207685|84
29|28101207685|85
29|28101207685|184
29|28101207685|85
29|28101208085|123
29|28101208085|124
29|28101208085|125
29|28101208085|185
29|28101208085|186
29|28101208085|187
29|28101208085|188
29|28101208085|189
29|28101208085|190
29|28101208285|11
29|28101208285|16
29|28101208285|6
29|28101208285|66
29|28101208785|16
29|28101208785|17
29|28101208785|1
29|28101208785|19
29|28101208785|80
29|28101208785|80
29|28101208785|129
29|28101210985|6
29|28101210985|113
29|28101211385|178
29|28101211385|179
29|28101211385|180
29|28101211385|181
29|28101211385|182
29|28101211385|183
29|28101212585|178
29|28101212585|179
29|28101212585|180
29|28101212585|178
29|28101212585|179
29|28101212585|180
29|28101213685|6
29|28101214185|4
29|28101214185|34
29|28101214185|35
29|28101214185|6
29|28101214185|63
29|28101218785|4
29|28101218785|34
29|28101218785|35
29|28101218785|6
29|28101218785|63
29|28101218885|39
29|28101219685|16
29|28101219685|17
29|28101219685|1
29|28101219685|19
29|28101219685|104
29|28101219985|39
29|28101220085|131
29|28101222785|11
29|28101222785|16
29|28101226485|5
29|28101226485|6
29|28101226485|18
29|28101226485|5
29|28101226585|6
29|28101226585|18
29|28101229085|40
29|28101229085|39
29|28101229085|60
29|28101229085|39
29|28101229085|40
29|28101229985|191
29|28101229985|192
29|28101229985|193
29|28101229985|194
29|28101229985|195
29|28101229985|196
29|28101233785|39
29|28101233785|40
29|28101233785|197
29|28101250185|5
29|28101250185|6
29|28101250185|18
29|28101255986|16
29|28101255986|5
29|28101255986|6
29|28101257386|16
29|28101257386|1
29|28101257486|16
29|28101257486|1
29|28101258286|6
29|28101258286|18
29|28101260386|1
29|28101262786|16
29|28101262786|6
29|28101262786|66
29|28101262786|37
29|28101263186|198
29|28101263286|61
29|28101263286|109
29|28101265486|5
29|28101265486|6
29|28101265486|18
29|28101267786|199
29|28101270586|113
29|28101271286|11
29|28101271286|16
29|28101271286|6
29|28101271386|16
29|28101271386|6
29|28101273586|149
29|28101275086|16
29|28101275086|6
29|28101275086|18
29|28101275086|1
29|28101278686|1
29|28101278686|8
29|28101278686|19
29|28101278786|1
29|28101278786|19
29|28101280586|68
29|28101280586|82
29|28101282986|200
29|28101282986|201
29|28101282986|202
29|28101282986|203
29|28101288386|5
29|28101288386|6
29|28101288386|18
29|28101291087|11
29|28101291087|16
29|28101291087|65
29|28101291087|1
29|28101291187|11
29|28101291187|16
29|28101291187|65
29|28101291187|1
29|28101292087|69
29|28101292087|77
29|28101292187|6
29|28101292187|113
29|28101297087|65
29|28101297087|1
29|28101297087|8
29|28101299687|130
29|28101299687|152
29|28101299987|5
29|28101299987|6
29|28101300087|6
29|28101301487|11
29|28101301487|12
29|28101301487|16
29|28101301487|65
29|28101301487|1
29|28101301487|8
29|28101302887|16
29|28101302887|204
29|28101304887|205
29|28101304887|86
29|28101305187|16
29|28101305187|6
29|28101305287|6
29|28101305287|18
29|28101308287|6
29|28101308287|17
29|28101308287|18
29|28101308487|11
29|28101308487|5
29|28101308487|6
29|28101308487|18
29|28101308787|82
29|28101308787|83
29|28101308787|84
29|28101308787|85
29|28101308887|206
29|28101308887|207
29|28101308887|208
29|28101308887|209
29|28101312487|70
29|28101312487|210
29|28101312587|70
29|28101312587|71
29|28101314487|117
29|28101314487|118
29|28101314487|109
29|28101314487|110
29|28101314487|119
29|28101314887|5
29|28101314887|6
29|28101314887|66
29|28101314887|37
29|28101314887|38
29|28101314887|7
29|28101316587|39
29|28101316787|59
29|28101316787|59
29|28101316887|59
29|28101316887|59
29|28101317387|114
29|28101317387|115
29|28101317387|13
29|28101317387|116
29|28101317587|96
29|28101317587|63
29|28101317587|95
29|28101317587|64
29|28101317587|97
29|28101317587|98
29|28101317587|10
29|28101317587|99
29|28101317687|130
29|28101317687|151
29|28101317687|152
29|28101317687|131
29|28101317887|130
29|28101317887|151
29|28101317887|152
29|28101317887|131
29|28101319887|66
29|28101319887|67
29|28101323088|5
29|28101323088|20
29|28101323088|6
29|28101323088|66
29|28101323088|37
29|28101323088|38
29|28101323088|7
29|28101323088|134
29|28101323488|69
29|28101323488|77
29|28101323488|211
29|28101323488|212
29|28101324888|5
29|28101324888|6
29|28101324888|66
29|28101324888|37
29|28101324888|7
29|28101324988|5
29|28101324988|6
29|28101324988|18
29|28101324988|66
29|28101324988|37
29|28101324988|55
29|28101324988|7
29|28101324988|67
29|28101325088|6
29|28101325088|18
29|28101325088|66
29|28101325088|55
29|28101325088|67
29|28101327388|6
29|28101327388|5
29|28101328488|5
29|28101328488|6
29|28101328488|18
29|28101329088|72
29|28101329088|73
29|28101329088|74
29|28101329088|75
29|28101331488|213
29|28101331488|214
29|28101331488|215
29|28101331488|216
29|28101331488|217
29|28101332488|16
29|28101332488|65
29|28101333488|5
29|28101333488|6
29|28101333588|5
29|28101333588|6
29|28101333588|18
29|28101333788|218
29|28101333788|219
29|28101333788|220
29|28101333788|221
29|28101333788|222
29|28101334988|6
29|28101334988|18
29|28101335088|5
29|28101335088|6
29|28101335488|11
29|28101335488|16
29|28101335488|6
29|28101335488|1
29|28101337988|5
29|28101337988|6
29|28101337988|18
29|28101339588|200
29|28101339588|223
29|28101339588|224
29|28101339588|225
29|28101339588|226
29|28101339588|223
29|28101339688|200
29|28101339688|225
29|28101339688|200
29|28101339688|223
29|28101339688|225
29|28101339688|223
29|28101340488|16
29|28101340488|65
29|28101340488|1
29|28101341688|16
29|28101341688|5
29|28101341688|6
29|28101341688|213
29|28101341688|214
29|28101342888|16
29|28101342888|5
29|28101342888|6
29|28101342888|18
29|28101342988|16
29|28101342988|5
29|28101342988|6
29|28101342988|18
29|28101343688|130
29|28101343688|151
29|28101343688|152
29|28101343688|131
29|28101344088|5
29|28101344088|6
29|28101344088|7
29|28101344588|1
29|28101344588|8
29|28101346488|180
29|28101346488|43
29|28101346488|49
29|28101347188|5
29|28101347188|6
29|28101347188|18
29|28101347188|55
29|28101347188|7
29|28101347288|5
29|28101347288|6
29|28101347288|18
29|28101349889|227
29|28101350389|16
29|28101350389|16
29|28101350389|1
29|28101350389|1
29|28101350389|8
29|28101350389|8
29|28101350389|65
29|28101351589|11
29|28101351589|16
29|28101351789|16
29|28101351789|65
29|28101351789|17
29|28101351789|1
29|28101353089|228
29|28101353089|229
29|28101355889|61
29|28101355889|118
29|28101355889|230
29|28101355889|109
29|28101355889|231
29|28101356689|11
29|28101356689|16
29|28101356689|65
29|28101356689|1
29|28101362889|160
29|28101362889|161
29|28101363389|16
29|28101363389|6
29|28101363389|1
29|28101363389|98
29|28101363989|232
29|28101363989|233
29|28101363989|234
29|28101363989|235
29|28101365289|68
29|28101365289|69
29|28101365389|68
29|28101365389|69
29|28101365589|11
29|28101365589|12
29|28101365589|16
29|28101365589|65
29|28101365589|236
29|28101365589|1
29|28101365589|8
29|28101365589|169
29|28101365589|58
29|28101365589|5
29|28101365589|7
29|28101365589|20
29|28101368089|228
29|28101368089|166
29|28101368089|237
29|28101368089|238
29|28101370489|11
29|28101370489|16
29|28101370489|5
29|28101370489|20
29|28101370489|17
29|28101370489|169
29|28101370489|7
29|28101375789|66
29|28101375789|37
29|28101376089|1
29|28101376089|8
29|28101376089|9
29|28101376089|10
29|28101376489|4
29|28101376489|35
29|28101376489|96
29|28101376489|63
29|28101376489|239
29|28101377589|6
29|28101377789|240
29|28101377789|241
29|28101377789|242
29|28101377789|243
29|28101377789|244
29|28101377789|245
29|28101377789|246
29|28101377789|247
29|28101377789|248
29|28101377789|249
29|28101377789|250
29|28101377789|251
29|28101377789|252
29|28101377789|253
29|28101380189|11
29|28101380189|16
29|28101380289|11
29|28101380289|16
29|28101380389|11
29|28101380389|16
29|28101380489|11
29|28101380489|16
29|28101382089|200
29|28101382089|223
29|28101382089|225
29|28101382089|226
29|28101382089|223
29|28101384089|11
29|28101384689|11
29|28101384689|5
29|28101384689|6
29|28101384689|18
29|28101385589|16
29|28101385589|6
29|28101385589|17
29|28101385589|18
29|28101385589|1
29|28101389389|5
29|28101389389|6
29|28101389389|18
29|28101389389|55
29|28101389389|7
29|28101389389|254
29|28101389389|255
29|28101389389|256
29|28101390289|11
29|28101390289|16
29|28101390289|5
29|28101390289|6
29|28101390289|236
29|28101390289|169
29|28101390289|257
29|28101390389|11
29|28101390389|16
29|28101390389|6
29|28101390489|11
29|28101390489|16
29|28101390489|5
29|28101390489|6
29|28101394390|131
29|28101394390|149
29|28101397390|5
29|28101397390|6
29|28101397390|7
29|28101397490|5
29|28101397490|6
29|28101397890|5
29|28101397890|6
29|28101397890|18
29|28101398890|191
29|28101398890|192
29|28101398890|258
29|28101398890|259
29|28101403590|69
29|28101403590|77
29|28101405790|260
29|28101406290|261
29|28101406290|167
29|28101406290|262
29|28101406590|16
29|28101406590|1
29|28101406790|109
29|28101406790|110
29|28101406790|111
29|28101406790|112
29|28101407290|178
29|28101407290|179
29|28101407290|180
29|28101407290|181
29|28101407290|182
29|28101407290|183
29|28101408390|263
29|28101408390|264
29|28101408390|265
29|28101408390|266
29|28101408390|267
29|28101408390|268
29|28101408390|269
29|28101408390|270
29|28101408390|271
29|28101408390|272
29|28101408390|273
29|28101409690|274
29|28101409690|275
29|28101409690|39
29|28101409890|6
29|28101409890|18
29|28101410090|276
29|28101410090|277
29|28101410890|16
29|28101410890|5
29|28101410890|6
29|28101410890|278
29|28101410890|279
29|28101410990|6
29|28101410990|18
29|28101410990|278
29|28101412090|61
29|28101412090|231
29|28101417690|280
29|28101417690|281
29|28101420890|176
29|28101421190|16
29|28101421190|65
29|28101421390|16
29|28101421390|6
29|28101421390|1
29|28101421490|12
29|28101421490|16
29|28101421490|65
29|28101421490|6
29|28101421490|1
29|28101421490|8
29|28101421490|105
29|28101424491|113
29|28101425491|154
29|28101425491|156
29|28101426191|5
29|28101426191|6
29|28101426191|80
29|28101426191|5
29|28101426191|7
29|28101426591|5
29|28101426591|6
29|28101431491|282
29|28101431491|283
29|28101431491|284
29|28101432191|16
29|28101432191|6
29|28101432191|17
29|28101432191|18
29|28101432191|1
29|28101434291|69
29|28101434291|285
29|28101439891|286
29|28101439891|287
29|28101439891|288
29|28101440191|16
29|28101440191|5
29|28101440191|6
29|28101440191|17
29|28101440191|18
29|28101440591|5
29|28101440591|6
29|28101440591|18
29|28101440691|35
29|28101440691|5
29|28101440691|6
29|28101440691|18
29|28101440791|35
29|28101440791|5
29|28101440791|6
29|28101440791|18
29|28101442391|11
29|28101442391|16
29|28101442391|5
29|28101442391|6
29|28101442391|18
29|28101442491|16
29|28101442491|5
29|28101442491|6
29|28101442491|18
29|28101445291|11
29|28101445291|16
29|28101445391|11
29|28101445391|16
29|28101447591|6
29|28101447591|18
29|28101447591|55
29|28101448091|16
29|28101448091|6
29|28101448091|17
29|28101448091|18
29|28101448091|1
29|28101448091|19
29|28101449191|11
29|28101449191|16
29|28101451191|289
29|28101454291|69
29|28101454291|77
29|28101454591|68
29|28101454591|82
29|28101454591|83
29|28101454591|85
29|28101460791|89
29|28101460791|13
29|28101460791|290
29|28101461291|5
29|28101461291|20
29|28101461291|6
29|28101462391|84
29|28101462391|85
29|28101462391|82
29|28101462391|82
29|28101462391|83
29|28101462391|83
29|28101462391|84
29|28101462391|85
29|28101462491|291
29|28101462491|292
29|28101462491|293
29|28101462491|293
29|28101462491|292
29|28101462491|291
29|28101462491|293
29|28101462491|294
29|28101462991|5
29|28101462991|6
29|28101463091|16
29|28101463091|6
29|28101463091|1
29|28101465291|11
29|28101465291|16
29|28101465291|5
29|28101465291|20
29|28101465291|37
29|28101465291|7
29|28101468191|37
29|28101468191|38
29|28101468191|134
29|28101468291|5
29|28101468291|6
29|28101468291|7
29|28101470091|5
29|28101470091|20
29|28101470091|6
29|28101470091|66
29|28101470091|37
29|28101470091|38
29|28101470091|7
29|28101470091|134
29|28101475191|11
29|28101475191|16
29|28101476991|295
29|28101477991|178
29|28101477991|179
29|28101477991|180
29|28101477991|181
29|28101477991|182
29|28101477991|183
29|28101479091|16
29|28101479091|5
29|28101479091|6
29|28101492390|6
29|28101492390|296
29|28101492592|202
29|28101492592|203
29|28101493892|69
29|28101493892|77
29|28101493892|211
29|28101493992|69
29|28101493992|77
29|28101495392|6
29|28101495492|5
29|28101495492|6
29|28101495492|18
29|28101495592|5
29|28101495592|6
29|28101495592|18
29|28101495692|6
29|28101495692|18
29|28101496092|49
29|28101496092|49
29|28101497692|11
29|28101497692|16
29|28101497692|5
29|28101497692|6
29|28101497692|17
29|28101498292|191
29|28101498292|192
29|28101498392|191
29|28101498392|192
29|28101498392|258
29|28101498392|259
29|28101498492|191
29|28101498492|192
29|28101498492|258
