ReleaseNumber|DrugId|DosageStructureCode
14|28100480965|7
14|28100480965|2
14|28100480965|15
14|28100481265|103
14|28100484765|14
14|28100484765|20
14|28100484765|11
14|28100484765|13
14|28100486665|104
14|28100486665|105
14|28100486965|17
14|28100486965|16
14|28100487965|95
14|28100487965|91
14|28100487965|85
14|28100487965|87
14|28100487965|90
14|28100487965|84
14|28100487965|94
14|28100487965|88
14|28100487965|93
14|28100489065|106
14|28100489065|88
14|28100493671|2
14|28100493671|3
14|28100493671|7
14|28100493671|15
14|28100493671|16
14|28100493671|9
14|28100510166|7
14|28100515267|14
14|28100515267|11
14|28100515267|20
14|28100515267|13
14|28100520967|31
14|28100520967|2
14|28100520967|15
14|28100520967|3
14|28100521967|107
14|28100521967|108
14|28100526567|15
14|28100526567|33
14|28100528167|2
14|28100528167|15
14|28100529867|3
14|28100529867|4
14|28100529867|2
14|28100533567|4
14|28100533567|15
14|28100533567|16
14|28100533567|3
14|28100533567|2
14|28100535568|109
14|28100535568|110
14|28100535568|111
14|28100535568|112
14|28100535568|113
14|28100535568|78
14|28100535568|112
14|28100538768|63
14|28100539968|112
14|28100539968|114
14|28100539968|78
14|28100539968|79
14|28100539968|115
14|28100539968|113
14|28100539968|77
14|28100540268|116
14|28100552969|79
14|28100552969|75
14|28100552969|78
14|28100552969|76
14|28100559669|117
14|28100559669|118
14|28100559669|119
14|28100559669|120
14|28100560369|3
14|28100560369|2
14|28100560369|15
14|28100560369|16
14|28100560469|7
14|28100560469|15
14|28100565269|14
14|28100565269|20
14|28100565269|13
14|28100565269|11
14|28100565569|121
14|28100570370|2
14|28100570370|3
14|28100570370|7
14|28100570370|15
14|28100570370|8
14|28100570370|16
14|28100570370|9
14|28100571270|122
14|28100571270|63
14|28100571270|123
14|28100571570|60
14|28100571570|59
14|28100571570|57
14|28100571570|58
14|28100571570|61
14|28100571670|35
14|28100571670|34
14|28100571670|7
14|28100571670|9
14|28100573870|78
14|28100573870|111
14|28100573870|112
14|28100573870|110
14|28100573870|112
14|28100575570|9
14|28100575570|124
14|28100575570|9
14|28100575570|7
14|28100575570|8
14|28100575670|15
14|28100575670|7
14|28100579370|2
14|28100579370|7
14|28100579370|15
14|28100582070|11
14|28100582070|13
14|28100582370|42
14|28100582370|7
14|28100582370|9
14|28100583070|15
14|28100583070|2
14|28100583070|7
14|28100583670|15
14|28100583770|11
14|28100583870|125
14|28100590071|114
14|28100590071|126
14|28100590071|115
14|28100590071|127
14|28100591671|123
14|28100591671|128
14|28100591671|129
14|28100591671|122
14|28100592071|130
14|28100592071|1
14|28100592071|2
14|28100592071|31
14|28100594371|3
14|28100594371|2
14|28100594371|32
14|28100594371|16
14|28100594371|7
14|28100594371|15
14|28100597671|4
14|28100599271|131
14|28100599471|20
14|28100599471|11
14|28100599571|20
14|28100599571|11
14|28100599671|20
14|28100599671|11
14|28100599871|7
14|28100599871|9
14|28100599871|16
14|28100600471|132
14|28100600471|133
14|28100600471|134
14|28100602871|31
14|28100602971|97
14|28100602971|135
14|28100602971|21
14|28100602971|30
14|28100604472|14
14|28100604472|20
14|28100604472|11
14|28100604472|13
14|28100606772|136
14|28100606772|137
14|28100606772|138
14|28100606772|139
14|28100606772|137
14|28100607472|2
14|28100607472|1
14|28100607472|3
14|28100608472|11
14|28100608672|140
14|28100608672|141
14|28100609972|2
14|28100609972|3
14|28100611372|33
14|28100611372|3
14|28100611372|2
14|28100611372|15
14|28100611372|16
14|28100611372|1
14|28100612972|7
14|28100612972|9
14|28100612972|32
14|28100612972|73
14|28100612972|8
14|28100615172|20
14|28100615172|11
14|28100615172|13
14|28100615172|14
14|28100615372|25
14|28100615372|24
14|28100615372|26
14|28100615372|21
14|28100615872|17
14|28100615872|16
14|28100615872|15
14|28100616672|3
14|28100616672|2
14|28100620972|15
14|28100620972|16
14|28100620972|31
14|28100620972|2
14|28100622372|2
14|28100622372|1
14|28100622372|3
14|28100622372|4
14|28100627873|30
14|28100627873|142
14|28100627873|25
14|28100627873|81
14|28100627873|26
14|28100631373|143
14|28100631373|144
14|28100631373|1
14|28100631373|3
14|28100631373|2
14|28100631373|15
14|28100631773|3
14|28100631773|2
14|28100631773|1
14|28100632573|20
14|28100632573|11
14|28100632673|11
14|28100632673|20
14|28100634973|26
14|28100634973|21
14|28100634973|145
14|28100636073|146
14|28100636073|31
14|28100636073|28
14|28100636073|3
14|28100636073|2
14|28100636473|20
14|28100636473|13
14|28100636473|11
14|28100636473|14
14|28100636573|11
14|28100636573|13
14|28100636573|20
14|28100636573|14
14|28100636673|114
14|28100636673|115
14|28100636673|79
14|28100636673|115
14|28100636673|79
14|28100636673|127
14|28100636673|114
14|28100636773|78
