ReleaseNumber|DrugId|DosageStructureCode
35|28100975178|67
35|28100975178|75
35|28100980178|16
35|28100980178|17
35|28100980178|1
35|28100980178|19
35|28100980178|78
35|28100980178|78
35|28100980178|125
35|28100980278|126
35|28100980278|127
35|28100980278|128
35|28100982178|66
35|28100982178|67
35|28100982178|80
35|28100982178|81
35|28100982178|82
35|28100982178|83
35|28100983067|11
35|28100983067|16
35|28100983067|1
35|28100988878|11
35|28100988878|16
35|28100988878|1
35|28100988878|8
35|28100988878|58
35|28100989878|100
35|28100989878|101
35|28100989878|6
35|28100989878|63
35|28100989878|64
35|28100989978|16
35|28100989978|6
35|28100989978|18
35|28100989978|1
35|28100991878|5
35|28100991878|20
35|28100991878|6
35|28100991878|107
35|28100991878|37
35|28100991878|38
35|28100991878|7
35|28100991878|129
35|28100991978|130
35|28100991978|131
35|28100991978|132
35|28100991978|133
35|28100991978|134
35|28100991978|135
35|28100993578|4
35|28100993578|136
35|28100993578|137
35|28100994078|66
35|28100994078|67
35|28100994978|63
35|28100994978|64
35|28100994978|138
35|28100996278|34
35|28100996278|35
35|28100996278|6
35|28100996855|11
35|28100996855|139
35|28100996855|140
35|28101000672|1
35|28101000672|19
35|28101003665|16
35|28101003665|65
35|28101003665|6
35|28101003665|1
35|28101003765|16
35|28101003765|6
35|28101005764|4
35|28101005764|5
35|28101005764|6
35|28101005764|18
35|28101005764|7
35|28101009755|16
35|28101009755|65
35|28101009755|1
35|28101009755|3
35|28101009755|107
35|28101009755|141
35|28101010979|11
35|28101010979|16
35|28101010979|6
35|28101010979|1
35|28101010979|142
35|28101011661|16
35|28101011661|1
35|28101012255|143
35|28101012255|127
35|28101012255|144
35|28101027479|6
35|28101027479|18
35|28101028579|16
35|28101028579|6
35|28101028579|17
35|28101028579|18
35|28101029379|5
35|28101029379|6
35|28101029379|107
35|28101029379|37
35|28101029379|38
35|28101029379|7
35|28101029479|5
35|28101029479|20
35|28101029479|6
35|28101029479|107
35|28101029479|37
35|28101029479|38
35|28101029479|7
35|28101029479|129
35|28101029579|5
35|28101029579|6
35|28101029579|107
35|28101029579|37
35|28101029579|38
35|28101029579|7
35|28101032579|107
35|28101032579|108
35|28101032979|130
35|28101032979|131
35|28101032979|132
35|28101032979|133
35|28101032979|134
35|28101032979|135
35|28101033279|87
35|28101033279|13
35|28101033279|145
35|28101034579|116
35|28101034579|79
35|28101040380|16
35|28101040380|6
35|28101040380|1
35|28101040480|16
35|28101040480|6
35|28101040480|1
35|28101040580|12
35|28101040580|16
35|28101040580|65
35|28101040580|6
35|28101040580|1
35|28101040580|8
35|28101040580|99
35|28101041280|126
35|28101041280|146
35|28101041280|147
35|28101041280|127
35|28101045080|1
35|28101048680|1
35|28101048680|8
35|28101055980|6
35|28101055980|109
35|28101058280|5
35|28101058280|6
35|28101058280|7
35|28101058380|16
35|28101058380|5
35|28101058380|6
35|28101058380|1
35|28101058380|7
35|28101060981|1
35|28101060981|8
35|28101061081|63
35|28101061181|63
35|28101061781|79
35|28101061781|148
35|28101062281|16
35|28101062281|65
35|28101062281|1
35|28101062281|8
35|28101063581|5
35|28101063581|6
35|28101063581|107
35|28101063581|37
35|28101063581|38
35|28101063581|7
35|28101065581|149
35|28101065581|150
35|28101065581|151
35|28101065581|152
35|28101065581|153
35|28101065581|154
35|28101065881|155
35|28101065881|156
35|28101066181|6
35|28101066181|157
35|28101066981|11
35|28101066981|16
35|28101066981|5
35|28101066981|6
35|28101066981|1
35|28101066981|8
35|28101067781|12
35|28101067781|65
35|28101067781|1
35|28101067781|8
35|28101067881|12
35|28101067881|65
35|28101067881|1
35|28101067881|8
35|28101068881|16
35|28101068881|6
35|28101068981|16
35|28101068981|5
35|28101068981|20
35|28101068981|6
35|28101068981|1
35|28101068981|7
35|28101072581|16
35|28101072581|65
35|28101072581|1
35|28101072581|107
35|28101072581|37
35|28101073581|16
35|28101073681|40
35|28101073681|39
35|28101080181|11
35|28101080181|16
35|28101080281|61
35|28101080281|103
35|28101082281|150
35|28101082281|131
35|28101082981|110
35|28101082981|111
35|28101082981|13
35|28101082981|112
35|28101084681|16
35|28101084681|6
35|28101084681|17
35|28101084681|18
35|28101088281|1
35|28101088281|19
35|28101088281|158
35|28101100082|39
35|28101100082|59
35|28101100182|12
35|28101100182|65
35|28101100182|1
35|28101100182|8
35|28101100282|16
35|28101100282|65
35|28101100282|17
35|28101100282|1
35|28101102182|11
35|28101102182|16
35|28101107082|11
35|28101107082|16
35|28101107082|1
35|28101107082|8
35|28101107182|16
35|28101107182|17
35|28101107182|1
35|28101107182|19
35|28101107682|6
35|28101115082|1
35|28101115082|19
35|28101115082|158
35|28101116082|159
35|28101120682|16
35|28101120682|1
35|28101120682|8
35|28101121482|107
35|28101121482|37
35|28101131083|87
35|28101131083|13
35|28101131883|11
35|28101131883|16
35|28101131883|65
35|28101131883|1
35|28101136383|16
35|28101136383|65
35|28101136383|6
35|28101136383|16
35|28101136383|6
35|28101136383|1
35|28101136383|1
35|28101136383|65
35|28101137583|160
35|28101139683|11
35|28101139683|16
35|28101139683|17
35|28101139883|16
35|28101140683|5
35|28101140683|6
35|28101140683|7
35|28101143283|161
35|28101143283|162
35|28101143283|101
35|28101145783|11
35|28101145783|16
35|28101145783|163
35|28101145883|164
35|28101145883|165
35|28101162183|16
35|28101162183|65
35|28101162183|17
35|28101162183|1
35|28101162283|11
35|28101162283|16
35|28101162283|1
35|28101162283|8
35|28101164183|11
35|28101164183|16
35|28101167883|11
35|28101167883|16
35|28101167883|65
35|28101169483|166
35|28101169983|167
35|28101169983|74
35|28101173183|168
35|28101173183|144
35|28101173483|39
35|28101176884|6
35|28101177684|16
35|28101177684|6
35|28101177684|18
35|28101177684|1
35|28101181584|16
35|28101181584|6
35|28101181584|17
35|28101181584|18
35|28101181884|169
35|28101183784|170
35|28101183784|171
35|28101183984|107
35|28101183984|108
35|28101185584|16
35|28101185584|5
35|28101185584|6
35|28101186784|107
35|28101186784|108
35|28101187684|16
35|28101187684|6
35|28101187684|1
35|28101187684|8
35|28101187784|16
35|28101187784|6
35|28101187784|1
35|28101188584|16
35|28101188584|5
35|28101188584|6
35|28101188584|1
35|28101191384|11
35|28101192884|172
35|28101192884|173
35|28101192884|174
35|28101192884|175
35|28101192884|176
35|28101192884|177
35|28101195484|113
35|28101195484|114
35|28101195484|103
35|28101195484|104
35|28101195484|115
35|28101195584|5
35|28101195584|6
35|28101196884|16
35|28101196884|5
35|28101196884|6
35|28101199184|16
35|28101199184|5
35|28101199184|6
35|28101199184|18
35|28101199184|157
35|28101199484|11
35|28101199484|16
35|28101203184|16
35|28101203184|6
35|28101203184|1
35|28101203284|16
35|28101203284|6
35|28101203284|1
35|28101203484|11
35|28101203484|16
35|28101203484|5
35|28101203484|6
35|28101203684|16
35|28101203684|6
35|28101203684|17
35|28101203684|18
35|28101205785|6
35|28101205785|18
35|28101205785|55
35|28101205785|5
35|28101207185|6
35|28101207685|82
35|28101207685|83
35|28101207685|178
35|28101207685|83
35|28101208085|119
35|28101208085|120
35|28101208085|121
35|28101208085|179
35|28101208085|180
35|28101208085|181
35|28101208085|182
35|28101208085|183
35|28101208085|184
35|28101208285|11
35|28101208285|16
35|28101208285|6
35|28101208285|107
35|28101208785|16
35|28101208785|17
35|28101208785|1
35|28101208785|19
35|28101208785|78
35|28101208785|78
35|28101208785|125
35|28101210985|6
35|28101210985|109
35|28101211385|172
35|28101211385|173
35|28101211385|174
35|28101211385|175
35|28101211385|176
35|28101211385|177
35|28101212585|172
35|28101212585|173
35|28101212585|174
35|28101212585|172
35|28101212585|173
35|28101212585|174
35|28101213685|6
35|28101214185|4
35|28101214185|34
35|28101214185|35
35|28101214185|6
35|28101214185|63
35|28101218785|4
35|28101218785|34
35|28101218785|35
35|28101218785|6
35|28101218785|63
35|28101218885|39
35|28101219685|16
35|28101219685|17
35|28101219685|1
35|28101219685|19
35|28101219685|98
35|28101219985|39
35|28101220085|127
35|28101222785|11
35|28101222785|16
35|28101226485|5
35|28101226485|6
35|28101226485|18
35|28101226485|5
35|28101226585|6
35|28101226585|18
35|28101229085|40
35|28101229085|39
35|28101229085|60
35|28101229085|39
35|28101229085|40
35|28101229985|185
35|28101229985|186
35|28101229985|187
35|28101229985|188
35|28101229985|189
35|28101229985|190
35|28101233785|39
35|28101233785|40
35|28101233785|191
35|28101255986|16
35|28101255986|5
35|28101255986|6
35|28101257386|16
35|28101257386|1
35|28101257486|16
35|28101257486|1
35|28101258286|6
35|28101258286|18
35|28101260386|1
35|28101262786|16
35|28101262786|6
35|28101262786|107
35|28101262786|37
35|28101263186|192
35|28101263286|61
35|28101263286|103
35|28101265486|5
35|28101265486|6
35|28101265486|18
35|28101267786|193
35|28101270586|109
35|28101271286|11
35|28101271286|16
35|28101271286|6
35|28101271386|16
35|28101271386|6
35|28101275086|16
35|28101275086|6
35|28101275086|18
35|28101275086|1
35|28101278686|1
35|28101278686|8
35|28101278686|19
35|28101278786|1
35|28101278786|19
35|28101280586|66
35|28101280586|80
35|28101282986|194
35|28101282986|195
35|28101282986|196
35|28101282986|197
35|28101292087|67
35|28101292087|75
35|28101292187|6
35|28101292187|109
35|28101297087|65
35|28101297087|1
35|28101297087|8
35|28101299687|126
35|28101299687|147
35|28101299987|5
35|28101299987|6
35|28101300087|6
35|28101301487|11
35|28101301487|12
35|28101301487|16
35|28101301487|65
35|28101301487|1
35|28101301487|8
35|28101302887|16
35|28101302887|198
35|28101305187|16
35|28101305187|6
35|28101305287|6
35|28101305287|18
35|28101308287|6
35|28101308287|17
35|28101308287|18
35|28101308487|11
35|28101308487|5
35|28101308487|6
35|28101308487|18
35|28101308787|80
35|28101308787|81
35|28101308787|82
35|28101308787|83
35|28101308887|199
35|28101308887|200
35|28101308887|201
35|28101308887|202
35|28101312487|68
35|28101312487|203
35|28101312587|68
35|28101312587|69
35|28101314487|113
35|28101314487|114
35|28101314487|103
35|28101314487|104
35|28101314487|115
35|28101314887|5
35|28101314887|6
35|28101314887|107
35|28101314887|37
35|28101314887|38
35|28101314887|7
35|28101316587|39
35|28101316787|59
35|28101316787|59
35|28101316887|59
35|28101316887|59
35|28101317587|94
35|28101317587|63
35|28101317587|93
35|28101317587|64
35|28101317587|95
35|28101317587|96
35|28101317587|10
35|28101317587|97
35|28101319887|107
35|28101319887|108
35|28101323088|5
35|28101323088|20
35|28101323088|6
35|28101323088|107
35|28101323088|37
35|28101323088|38
35|28101323088|7
35|28101323088|129
35|28101323488|67
35|28101323488|75
35|28101323488|204
35|28101323488|205
35|28101324888|5
35|28101324888|6
35|28101324888|107
35|28101324888|37
35|28101324888|7
35|28101324988|5
35|28101324988|6
35|28101324988|18
35|28101324988|107
35|28101324988|37
35|28101324988|55
35|28101324988|7
35|28101324988|108
35|28101325088|6
35|28101325088|18
35|28101325088|107
35|28101325088|55
35|28101325088|108
35|28101327388|6
35|28101327388|5
35|28101329088|70
35|28101329088|71
35|28101329088|72
35|28101329088|73
35|28101331488|206
35|28101331488|207
35|28101331488|208
35|28101331488|209
35|28101331488|210
35|28101332488|16
35|28101332488|65
35|28101333488|5
35|28101333488|6
35|28101333588|5
35|28101333588|6
35|28101333588|18
35|28101333788|211
35|28101333788|212
35|28101333788|213
35|28101333788|214
35|28101333788|215
35|28101334988|6
35|28101334988|18
35|28101335088|5
35|28101335088|6
35|28101337988|5
35|28101337988|6
35|28101337988|18
35|28101339588|194
35|28101339588|216
35|28101339588|217
35|28101339588|218
35|28101339588|219
35|28101339588|216
35|28101339688|194
35|28101339688|218
35|28101339688|194
35|28101339688|216
35|28101339688|218
35|28101339688|216
35|28101340488|16
35|28101340488|65
35|28101340488|1
35|28101341688|16
35|28101341688|5
35|28101341688|6
35|28101341688|206
35|28101341688|207
35|28101342888|16
35|28101342888|5
35|28101342888|6
35|28101342888|18
35|28101342988|16
35|28101342988|5
35|28101342988|6
35|28101342988|18
35|28101343688|126
35|28101343688|146
35|28101343688|147
35|28101343688|127
35|28101344588|1
35|28101344588|8
35|28101346488|174
35|28101346488|43
35|28101346488|49
35|28101347188|5
35|28101347188|6
35|28101347188|18
35|28101347188|55
35|28101347188|7
35|28101347288|5
35|28101347288|6
35|28101347288|18
35|28101349889|220
35|28101350389|16
35|28101350389|16
35|28101350389|1
35|28101350389|1
35|28101350389|8
35|28101350389|8
35|28101350389|65
35|28101351589|11
35|28101351589|16
35|28101351789|16
35|28101351789|65
35|28101351789|17
35|28101351789|1
35|28101353089|221
35|28101353089|222
35|28101355889|61
35|28101355889|114
35|28101355889|223
35|28101355889|103
35|28101355889|224
35|28101356689|11
35|28101356689|16
35|28101356689|65
35|28101356689|1
35|28101362889|155
35|28101362889|156
35|28101363389|16
35|28101363389|6
35|28101363389|1
35|28101363389|96
35|28101363989|225
35|28101363989|226
35|28101363989|227
35|28101363989|228
35|28101365289|66
35|28101365289|67
35|28101365389|66
35|28101365389|67
35|28101365589|11
35|28101365589|12
35|28101365589|16
35|28101365589|65
35|28101365589|229
35|28101365589|1
35|28101365589|8
35|28101365589|163
35|28101365589|58
35|28101365589|5
35|28101365589|7
35|28101365589|20
35|28101368089|221
35|28101368089|160
35|28101368089|230
35|28101368089|231
35|28101370489|11
35|28101370489|16
35|28101370489|5
35|28101370489|20
35|28101370489|17
35|28101370489|163
35|28101370489|7
35|28101375789|107
35|28101375789|37
35|28101376489|4
35|28101376489|35
35|28101376489|94
35|28101376489|63
35|28101376489|232
35|28101377589|6
35|28101377789|233
35|28101377789|234
35|28101377789|235
35|28101377789|236
35|28101377789|237
35|28101377789|238
35|28101377789|239
35|28101377789|240
35|28101377789|241
35|28101377789|242
35|28101377789|243
35|28101377789|244
35|28101377789|245
35|28101377789|246
35|28101380189|11
35|28101380189|16
35|28101380289|11
35|28101380289|16
35|28101380389|11
35|28101380389|16
35|28101380489|11
35|28101380489|16
35|28101382089|194
35|28101382089|216
35|28101382089|218
35|28101382089|219
35|28101382089|216
35|28101384089|11
35|28101384689|11
35|28101384689|5
35|28101384689|6
35|28101384689|18
35|28101385589|16
35|28101385589|6
35|28101385589|17
35|28101385589|18
35|28101385589|1
35|28101389389|5
35|28101389389|6
35|28101389389|18
35|28101389389|55
35|28101389389|7
35|28101389389|247
35|28101389389|248
35|28101389389|249
35|28101390289|11
35|28101390289|16
35|28101390289|5
35|28101390289|6
35|28101390289|229
35|28101390289|163
35|28101390289|250
35|28101390389|11
35|28101390389|16
35|28101390389|6
35|28101390489|11
35|28101390489|16
35|28101390489|5
35|28101390489|6
35|28101394390|127
35|28101394390|144
35|28101397390|5
35|28101397390|6
35|28101397390|7
35|28101397490|5
35|28101397490|6
35|28101398890|185
35|28101398890|186
35|28101398890|251
35|28101398890|252
35|28101403590|67
35|28101403590|75
35|28101405790|253
35|28101406290|254
35|28101406290|161
35|28101406290|255
35|28101406590|16
35|28101406590|1
35|28101406790|103
35|28101406790|104
35|28101406790|105
35|28101406790|106
35|28101407290|172
35|28101407290|173
35|28101407290|174
35|28101407290|175
35|28101407290|176
35|28101407290|177
35|28101408390|256
35|28101408390|257
35|28101408390|258
35|28101408390|259
35|28101408390|260
35|28101408390|261
35|28101408390|262
35|28101408390|263
35|28101408390|264
35|28101408390|265
35|28101408390|266
35|28101409690|267
35|28101409690|268
35|28101409690|39
35|28101409890|6
35|28101409890|18
35|28101410090|269
35|28101410090|270
35|28101410890|16
35|28101410890|5
35|28101410890|6
35|28101410890|271
35|28101410890|272
35|28101410990|6
35|28101410990|18
35|28101410990|271
35|28101412090|61
35|28101412090|224
35|28101417690|273
35|28101417690|274
35|28101420890|170
35|28101421190|16
35|28101421190|65
35|28101421390|16
35|28101421390|6
35|28101421390|1
35|28101421490|12
35|28101421490|16
35|28101421490|65
35|28101421490|6
35|28101421490|1
35|28101421490|8
35|28101421490|99
35|28101424491|109
35|28101425491|149
35|28101425491|151
35|28101426191|5
35|28101426191|6
35|28101426191|78
35|28101426191|5
35|28101426191|7
35|28101426591|5
35|28101426591|6
35|28101431491|275
35|28101431491|276
35|28101431491|277
35|28101432191|16
35|28101432191|6
35|28101432191|17
35|28101432191|18
35|28101432191|1
35|28101434291|67
35|28101434291|278
35|28101439891|279
35|28101439891|280
35|28101439891|281
35|28101440191|16
35|28101440191|5
35|28101440191|6
35|28101440191|17
35|28101440191|18
35|28101440591|5
35|28101440591|6
35|28101440591|18
35|28101440691|35
35|28101440691|5
35|28101440691|6
35|28101440691|18
35|28101440791|35
35|28101440791|5
35|28101440791|6
35|28101440791|18
35|28101442391|11
35|28101442391|16
35|28101442391|5
35|28101442391|6
35|28101442391|18
35|28101442491|16
35|28101442491|5
35|28101442491|6
35|28101442491|18
35|28101445291|11
35|28101445291|16
35|28101445391|11
35|28101445391|16
35|28101447591|6
35|28101447591|18
35|28101447591|55
35|28101448091|16
35|28101448091|6
35|28101448091|17
35|28101448091|18
35|28101448091|1
35|28101448091|19
35|28101449191|11
35|28101449191|16
35|28101451191|282
35|28101454291|67
35|28101454291|75
35|28101454591|66
35|28101454591|80
35|28101454591|81
35|28101454591|83
35|28101460791|87
35|28101460791|13
35|28101460791|283
35|28101461291|5
35|28101461291|20
35|28101461291|6
35|28101462391|82
35|28101462391|83
35|28101462391|80
35|28101462391|80
35|28101462391|81
35|28101462391|81
35|28101462391|82
35|28101462391|83
35|28101462491|284
35|28101462491|285
35|28101462491|286
35|28101462491|286
35|28101462491|285
35|28101462491|284
35|28101462491|286
35|28101462491|287
35|28101463091|16
35|28101463091|6
35|28101463091|1
35|28101468191|37
35|28101468191|38
35|28101468191|129
35|28101468291|5
35|28101468291|6
35|28101468291|7
35|28101470091|5
35|28101470091|20
35|28101470091|6
35|28101470091|107
35|28101470091|37
35|28101470091|38
35|28101470091|7
35|28101470091|129
35|28101477991|172
35|28101477991|173
35|28101477991|174
35|28101477991|175
35|28101477991|176
35|28101477991|177
35|28101479091|16
35|28101479091|5
35|28101479091|6
35|28101492390|6
35|28101492390|288
35|28101492592|196
35|28101492592|197
35|28101493892|67
35|28101493892|75
35|28101493892|204
35|28101493992|67
35|28101493992|75
35|28101495392|6
35|28101495492|5
35|28101495492|6
35|28101495492|18
35|28101495592|5
35|28101495592|6
35|28101495592|18
35|28101495692|6
35|28101495692|18
35|28101496092|49
35|28101496092|49
35|28101497692|11
35|28101497692|16
35|28101497692|5
35|28101497692|6
35|28101497692|17
35|28101498292|185
35|28101498292|186
35|28101498392|185
35|28101498392|186
35|28101498392|251
35|28101498392|252
35|28101498492|185
35|28101498492|186
35|28101498492|251
35|28101498492|252
35|28101507192|289
35|28101507192|290
35|28101507192|291
35|28101507192|44
35|28101507192|45
35|28101507192|46
35|28101508492|292
35|28101515692|61
35|28101515692|62
35|28101519192|15
35|28101519192|86
35|28101519192|293
35|28101519192|294
35|28101519192|295
35|28101519192|86
35|28101519292|13
35|28101519292|15
35|28101519292|86
35|28101519292|293
35|28101519292|294
35|28101519292|295
35|28101519292|296
35|28101519392|16
35|28101519392|65
35|28101519392|1
35|28101519392|232
35|28101519392|297
35|28101519492|16
35|28101519492|65
35|28101519592|65
35|28101519592|232
35|28101522492|170
35|28101522492|171
35|28101524792|11
35|28101524792|16
35|28101524792|1
35|28101524792|8
35|28101524892|35
35|28101524892|63
35|28101524992|16
35|28101524992|17
35|28101524992|19
35|28101525292|298
35|28101527892|299
35|28101527892|300
35|28101528292|41
35|28101528292|42
35|28101528292|47
35|28101528292|48
35|28101528292|301
35|28101528292|302
35|28101528992|16
35|28101528992|1
35|28101534592|175
35|28101534592|176
35|28101534592|177
35|28101535292|11
35|28101535292|16
35|28101535292|5
35|28101535292|6
35|28101535292|18
35|28101535392|16
35|28101535392|5
35|28101535392|6
35|28101535392|18
35|28101538293|13
35|28101538293|15
35|28101538293|293
35|28101538293|89
35|28101541593|303
35|28101541593|304
35|28101541993|305
35|28101545193|306
35|28101545293|306
35|28101545393|306
35|28101545493|306
35|28101552793|16
35|28101554193|307
35|28101555293|308
35|28101555293|43
35|28101555293|49
35|28101560293|40
35|28101560293|39
35|28101560293|59
35|28101560293|60
35|28101560693|40
35|28101560693|39
35|28101560693|59
35|28101560693|60
35|28101564593|11
35|28101564593|16
35|28101564593|6
35|28101564593|17
35|28101564693|11
35|28101564693|16
35|28101564693|17
35|28101564693|18
35|28101567393|144
35|28101567493|144
35|28101568093|11
35|28101568093|16
35|28101568093|5
35|28101568093|6
35|28101568193|16
35|28101568193|5
