ReleaseNumber|DrugId|DosageStructureCode
30|28101029479|5
30|28101029479|20
30|28101029479|6
30|28101029479|66
30|28101029479|37
30|28101029479|38
30|28101029479|7
30|28101029479|134
30|28101029579|5
30|28101029579|6
30|28101029579|66
30|28101029579|37
30|28101029579|38
30|28101029579|7
30|28101032579|66
30|28101032579|67
30|28101032979|135
30|28101032979|136
30|28101032979|137
30|28101032979|138
30|28101032979|139
30|28101032979|140
30|28101033279|89
30|28101033279|13
30|28101033279|150
30|28101034579|120
30|28101034579|81
30|28101040380|16
30|28101040380|6
30|28101040380|1
30|28101040480|16
30|28101040480|6
30|28101040480|1
30|28101040580|12
30|28101040580|16
30|28101040580|65
30|28101040580|6
30|28101040580|1
30|28101040580|8
30|28101040580|105
30|28101041280|130
30|28101041280|151
30|28101041280|152
30|28101041280|131
30|28101045080|1
30|28101048680|1
30|28101048680|8
30|28101055980|6
30|28101055980|113
30|28101058280|5
30|28101058280|6
30|28101058280|7
30|28101058380|16
30|28101058380|5
30|28101058380|6
30|28101058380|1
30|28101058380|7
30|28101060981|1
30|28101060981|8
30|28101061081|63
30|28101061181|63
30|28101061781|81
30|28101061781|153
30|28101062281|16
30|28101062281|65
30|28101062281|1
30|28101062281|8
30|28101063581|5
30|28101063581|6
30|28101063581|66
30|28101063581|37
30|28101063581|38
30|28101063581|7
30|28101065581|154
30|28101065581|155
30|28101065581|156
30|28101065581|157
30|28101065581|158
30|28101065581|159
30|28101065881|160
30|28101065881|161
30|28101066181|6
30|28101066181|162
30|28101066981|11
30|28101066981|16
30|28101066981|5
30|28101066981|6
30|28101066981|1
30|28101066981|8
30|28101067781|12
30|28101067781|65
30|28101067781|1
30|28101067781|8
30|28101067881|12
30|28101067881|65
30|28101067881|1
30|28101067881|8
30|28101068881|16
30|28101068881|6
30|28101068981|16
30|28101068981|5
30|28101068981|20
30|28101068981|6
30|28101068981|1
30|28101068981|7
30|28101072581|16
30|28101072581|65
30|28101072581|1
30|28101072581|66
30|28101072581|37
30|28101073581|16
30|28101073681|40
30|28101073681|39
30|28101080181|11
30|28101080181|16
30|28101080281|61
30|28101080281|109
30|28101082281|155
30|28101082281|136
30|28101082981|114
30|28101082981|115
30|28101082981|13
30|28101082981|116
30|28101084681|16
30|28101084681|6
30|28101084681|17
30|28101084681|18
30|28101088281|1
30|28101088281|19
30|28101088281|163
30|28101100082|39
30|28101100082|59
30|28101100182|12
30|28101100182|65
30|28101100182|1
30|28101100182|8
30|28101100282|16
30|28101100282|65
30|28101100282|17
30|28101100282|1
30|28101102182|11
30|28101102182|16
30|28101102482|147
30|28101102482|164
30|28101107082|11
30|28101107082|16
30|28101107082|1
30|28101107082|8
30|28101107182|16
30|28101107182|17
30|28101107182|1
30|28101107182|19
30|28101107682|6
30|28101115082|1
30|28101115082|19
30|28101115082|163
30|28101116082|165
30|28101120682|16
30|28101120682|1
30|28101120682|8
30|28101121482|66
30|28101121482|37
30|28101124183|12
30|28101124183|1
30|28101124183|8
30|28101124183|58
30|28101124183|133
30|28101124283|12
30|28101124283|1
30|28101124283|8
30|28101124283|19
30|28101129383|5
30|28101129383|6
30|28101131083|89
30|28101131083|13
30|28101131883|11
30|28101131883|16
30|28101131883|65
30|28101131883|1
30|28101136383|16
30|28101136383|65
30|28101136383|6
30|28101136383|16
30|28101136383|6
30|28101136383|1
30|28101136383|1
30|28101136383|65
30|28101137583|166
30|28101139683|11
30|28101139683|16
30|28101139683|17
30|28101139883|16
30|28101140683|5
30|28101140683|6
30|28101140683|7
30|28101143283|167
30|28101143283|168
30|28101143283|107
30|28101145783|11
30|28101145783|16
30|28101145783|169
30|28101145883|170
30|28101145883|171
30|28101162183|16
30|28101162183|65
30|28101162183|17
30|28101162183|1
30|28101162283|11
30|28101162283|16
30|28101162283|1
30|28101162283|8
30|28101164183|11
30|28101164183|16
30|28101167883|11
30|28101167883|16
30|28101167883|65
30|28101169483|172
30|28101169983|173
30|28101169983|76
30|28101173183|174
30|28101173183|149
30|28101173483|39
30|28101176884|6
30|28101177684|16
30|28101177684|6
30|28101177684|18
30|28101177684|1
30|28101181584|16
30|28101181584|6
30|28101181584|17
30|28101181584|18
30|28101181884|175
30|28101183784|176
30|28101183784|177
30|28101183984|66
30|28101183984|67
30|28101185584|16
30|28101185584|5
30|28101185584|6
30|28101186784|66
30|28101186784|67
30|28101187684|16
30|28101187684|6
30|28101187684|1
30|28101187684|8
30|28101187784|16
30|28101187784|6
30|28101187784|1
30|28101188584|16
30|28101188584|5
30|28101188584|6
30|28101188584|1
30|28101188684|16
30|28101188684|6
30|28101188684|17
30|28101188684|18
30|28101191384|11
30|28101192884|178
30|28101192884|179
30|28101192884|180
30|28101192884|181
30|28101192884|182
30|28101192884|183
30|28101195484|117
30|28101195484|118
30|28101195484|109
30|28101195484|110
30|28101195484|119
30|28101195584|5
30|28101195584|6
30|28101196884|16
30|28101196884|5
30|28101196884|6
30|28101199184|16
30|28101199184|5
30|28101199184|6
30|28101199184|18
30|28101199184|162
30|28101199484|11
30|28101199484|16
30|28101202284|11
30|28101202284|16
30|28101202284|6
30|28101202284|1
30|28101203184|16
30|28101203184|6
30|28101203184|1
30|28101203284|16
30|28101203284|6
30|28101203284|1
30|28101203484|11
30|28101203484|16
30|28101203484|5
30|28101203484|6
30|28101203684|16
30|28101203684|6
30|28101203684|17
30|28101203684|18
30|28101205785|6
30|28101205785|18
30|28101205785|55
30|28101205785|5
30|28101207185|6
30|28101207685|84
30|28101207685|85
30|28101207685|184
30|28101207685|85
30|28101208085|123
30|28101208085|124
30|28101208085|125
30|28101208085|185
30|28101208085|186
30|28101208085|187
30|28101208085|188
30|28101208085|189
30|28101208085|190
30|28101208285|11
30|28101208285|16
30|28101208285|6
30|28101208285|66
30|28101208785|16
30|28101208785|17
30|28101208785|1
30|28101208785|19
30|28101208785|80
30|28101208785|80
30|28101208785|129
30|28101210985|6
30|28101210985|113
30|28101211385|178
30|28101211385|179
30|28101211385|180
30|28101211385|181
30|28101211385|182
30|28101211385|183
30|28101212585|178
30|28101212585|179
30|28101212585|180
30|28101212585|178
30|28101212585|179
30|28101212585|180
30|28101213685|6
30|28101214185|4
30|28101214185|34
30|28101214185|35
30|28101214185|6
30|28101214185|63
30|28101218785|4
30|28101218785|34
30|28101218785|35
30|28101218785|6
30|28101218785|63
30|28101218885|39
30|28101219685|16
30|28101219685|17
30|28101219685|1
30|28101219685|19
30|28101219685|104
30|28101219985|39
30|28101220085|131
30|28101222785|11
30|28101222785|16
30|28101226485|5
30|28101226485|6
30|28101226485|18
30|28101226485|5
30|28101226585|6
30|28101226585|18
30|28101229085|40
30|28101229085|39
30|28101229085|60
30|28101229085|39
30|28101229085|40
30|28101229985|191
30|28101229985|192
30|28101229985|193
30|28101229985|194
30|28101229985|195
30|28101229985|196
30|28101233785|39
30|28101233785|40
30|28101233785|197
30|28101250185|5
30|28101250185|6
30|28101250185|18
30|28101255986|16
30|28101255986|5
30|28101255986|6
30|28101257386|16
30|28101257386|1
30|28101257486|16
30|28101257486|1
30|28101258286|6
30|28101258286|18
30|28101260386|1
30|28101262786|16
30|28101262786|6
30|28101262786|66
30|28101262786|37
30|28101263186|198
30|28101263286|61
30|28101263286|109
30|28101265486|5
30|28101265486|6
30|28101265486|18
30|28101267786|199
30|28101270586|113
30|28101271286|11
30|28101271286|16
30|28101271286|6
30|28101271386|16
30|28101271386|6
30|28101273586|149
30|28101275086|16
30|28101275086|6
30|28101275086|18
30|28101275086|1
30|28101278686|1
30|28101278686|8
30|28101278686|19
30|28101278786|1
30|28101278786|19
30|28101280586|68
30|28101280586|82
30|28101282986|200
30|28101282986|201
30|28101282986|202
30|28101282986|203
30|28101288386|5
30|28101288386|6
30|28101288386|18
30|28101291087|11
30|28101291087|16
30|28101291087|65
30|28101291087|1
30|28101291187|11
30|28101291187|16
30|28101291187|65
30|28101291187|1
30|28101292087|69
30|28101292087|77
30|28101292187|6
30|28101292187|113
30|28101297087|65
30|28101297087|1
30|28101297087|8
30|28101299687|130
30|28101299687|152
30|28101299987|5
30|28101299987|6
30|28101300087|6
30|28101301487|11
30|28101301487|12
30|28101301487|16
30|28101301487|65
30|28101301487|1
30|28101301487|8
30|28101302887|16
30|28101302887|204
30|28101304887|205
30|28101304887|86
30|28101305187|16
30|28101305187|6
30|28101305287|6
30|28101305287|18
30|28101308287|6
30|28101308287|17
30|28101308287|18
30|28101308487|11
30|28101308487|5
30|28101308487|6
30|28101308487|18
30|28101308787|82
30|28101308787|83
30|28101308787|84
30|28101308787|85
30|28101308887|206
30|28101308887|207
30|28101308887|208
30|28101308887|209
30|28101312487|70
30|28101312487|210
30|28101312587|70
30|28101312587|71
30|28101314487|117
30|28101314487|118
30|28101314487|109
30|28101314487|110
30|28101314487|119
30|28101314887|5
30|28101314887|6
30|28101314887|66
30|28101314887|37
30|28101314887|38
30|28101314887|7
30|28101316587|39
30|28101316787|59
30|28101316787|59
30|28101316887|59
30|28101316887|59
30|28101317387|114
30|28101317387|115
30|28101317387|13
30|28101317387|116
30|28101317587|96
30|28101317587|63
30|28101317587|95
30|28101317587|64
30|28101317587|97
30|28101317587|98
30|28101317587|10
30|28101317587|99
30|28101317687|130
30|28101317687|151
30|28101317687|152
30|28101317687|131
30|28101317887|130
30|28101317887|151
30|28101317887|152
30|28101317887|131
30|28101319887|66
30|28101319887|67
30|28101323088|5
30|28101323088|20
30|28101323088|6
30|28101323088|66
30|28101323088|37
30|28101323088|38
30|28101323088|7
30|28101323088|134
30|28101323488|69
30|28101323488|77
30|28101323488|211
30|28101323488|212
30|28101324888|5
30|28101324888|6
30|28101324888|66
30|28101324888|37
30|28101324888|7
30|28101324988|5
30|28101324988|6
30|28101324988|18
30|28101324988|66
30|28101324988|37
30|28101324988|55
30|28101324988|7
30|28101324988|67
30|28101325088|6
30|28101325088|18
30|28101325088|66
30|28101325088|55
30|28101325088|67
30|28101327388|6
30|28101327388|5
30|28101328488|5
30|28101328488|6
30|28101328488|18
30|28101329088|72
30|28101329088|73
30|28101329088|74
30|28101329088|75
30|28101331488|213
30|28101331488|214
30|28101331488|215
30|28101331488|216
30|28101331488|217
30|28101332488|16
30|28101332488|65
30|28101333488|5
30|28101333488|6
30|28101333588|5
30|28101333588|6
30|28101333588|18
30|28101333788|218
30|28101333788|219
30|28101333788|220
30|28101333788|221
30|28101333788|222
30|28101334988|6
30|28101334988|18
30|28101335088|5
30|28101335088|6
30|28101335488|11
30|28101335488|16
30|28101335488|6
30|28101335488|1
30|28101337988|5
30|28101337988|6
30|28101337988|18
30|28101339588|200
30|28101339588|223
30|28101339588|224
30|28101339588|225
30|28101339588|226
30|28101339588|223
30|28101339688|200
30|28101339688|225
30|28101339688|200
30|28101339688|223
30|28101339688|225
30|28101339688|223
30|28101340488|16
30|28101340488|65
30|28101340488|1
30|28101341688|16
30|28101341688|5
30|28101341688|6
30|28101341688|213
30|28101341688|214
30|28101342888|16
30|28101342888|5
30|28101342888|6
30|28101342888|18
30|28101342988|16
30|28101342988|5
30|28101342988|6
30|28101342988|18
30|28101343688|130
30|28101343688|151
30|28101343688|152
30|28101343688|131
30|28101344088|5
30|28101344088|6
30|28101344088|7
30|28101344588|1
30|28101344588|8
30|28101346488|180
30|28101346488|43
30|28101346488|49
30|28101347188|5
30|28101347188|6
30|28101347188|18
30|28101347188|55
30|28101347188|7
30|28101347288|5
30|28101347288|6
30|28101347288|18
30|28101349889|227
30|28101350389|16
30|28101350389|16
30|28101350389|1
30|28101350389|1
30|28101350389|8
30|28101350389|8
30|28101350389|65
30|28101351589|11
30|28101351589|16
30|28101351789|16
30|28101351789|65
30|28101351789|17
30|28101351789|1
30|28101353089|228
30|28101353089|229
30|28101355889|61
30|28101355889|118
30|28101355889|230
30|28101355889|109
30|28101355889|231
30|28101356689|11
30|28101356689|16
30|28101356689|65
30|28101356689|1
30|28101362889|160
30|28101362889|161
30|28101363389|16
30|28101363389|6
30|28101363389|1
30|28101363389|98
30|28101363989|232
30|28101363989|233
30|28101363989|234
30|28101363989|235
30|28101365289|68
30|28101365289|69
30|28101365389|68
30|28101365389|69
30|28101365589|11
30|28101365589|12
30|28101365589|16
30|28101365589|65
30|28101365589|236
30|28101365589|1
30|28101365589|8
30|28101365589|169
30|28101365589|58
30|28101365589|5
30|28101365589|7
30|28101365589|20
30|28101368089|228
30|28101368089|166
30|28101368089|237
30|28101368089|238
30|28101370489|11
30|28101370489|16
30|28101370489|5
30|28101370489|20
30|28101370489|17
30|28101370489|169
30|28101370489|7
30|28101375789|66
30|28101375789|37
30|28101376089|1
30|28101376089|8
30|28101376089|9
30|28101376089|10
30|28101376489|4
30|28101376489|35
30|28101376489|96
30|28101376489|63
30|28101376489|239
30|28101377589|6
30|28101377789|240
30|28101377789|241
30|28101377789|242
30|28101377789|243
30|28101377789|244
30|28101377789|245
30|28101377789|246
30|28101377789|247
30|28101377789|248
30|28101377789|249
30|28101377789|250
30|28101377789|251
30|28101377789|252
30|28101377789|253
30|28101380189|11
30|28101380189|16
30|28101380289|11
30|28101380289|16
30|28101380389|11
30|28101380389|16
30|28101380489|11
30|28101380489|16
30|28101382089|200
30|28101382089|223
30|28101382089|225
30|28101382089|226
30|28101382089|223
30|28101384089|11
30|28101384689|11
30|28101384689|5
30|28101384689|6
30|28101384689|18
30|28101385589|16
30|28101385589|6
30|28101385589|17
30|28101385589|18
30|28101385589|1
30|28101389389|5
30|28101389389|6
30|28101389389|18
30|28101389389|55
30|28101389389|7
30|28101389389|254
30|28101389389|255
30|28101389389|256
30|28101390289|11
30|28101390289|16
30|28101390289|5
30|28101390289|6
30|28101390289|236
30|28101390289|169
30|28101390289|257
30|28101390389|11
30|28101390389|16
30|28101390389|6
30|28101390489|11
30|28101390489|16
30|28101390489|5
30|28101390489|6
30|28101394390|131
30|28101394390|149
30|28101397390|5
30|28101397390|6
30|28101397390|7
30|28101397490|5
30|28101397490|6
30|28101397890|5
30|28101397890|6
30|28101397890|18
30|28101398890|191
30|28101398890|192
30|28101398890|258
30|28101398890|259
30|28101403590|69
30|28101403590|77
30|28101405790|260
30|28101406290|261
30|28101406290|167
30|28101406290|262
30|28101406590|16
30|28101406590|1
30|28101406790|109
30|28101406790|110
30|28101406790|111
30|28101406790|112
30|28101407290|178
30|28101407290|179
30|28101407290|180
30|28101407290|181
30|28101407290|182
30|28101407290|183
30|28101408390|263
30|28101408390|264
30|28101408390|265
30|28101408390|266
30|28101408390|267
30|28101408390|268
30|28101408390|269
30|28101408390|270
30|28101408390|271
30|28101408390|272
30|28101408390|273
30|28101409690|274
30|28101409690|275
30|28101409690|39
30|28101409890|6
30|28101409890|18
30|28101410090|276
30|28101410090|277
30|28101410890|16
30|28101410890|5
30|28101410890|6
30|28101410890|278
30|28101410890|279
30|28101410990|6
30|28101410990|18
30|28101410990|278
30|28101412090|61
30|28101412090|231
30|28101417690|280
30|28101417690|281
30|28101420890|176
30|28101421190|16
30|28101421190|65
30|28101421390|16
30|28101421390|6
30|28101421390|1
30|28101421490|12
30|28101421490|16
30|28101421490|65
30|28101421490|6
30|28101421490|1
30|28101421490|8
30|28101421490|105
30|28101424491|113
30|28101425491|154
30|28101425491|156
30|28101426191|5
30|28101426191|6
30|28101426191|80
30|28101426191|5
30|28101426191|7
30|28101426591|5
30|28101426591|6
30|28101431491|282
30|28101431491|283
30|28101431491|284
30|28101432191|16
30|28101432191|6
30|28101432191|17
30|28101432191|18
30|28101432191|1
30|28101434291|69
30|28101434291|285
30|28101439891|286
30|28101439891|287
30|28101439891|288
30|28101440191|16
30|28101440191|5
30|28101440191|6
30|28101440191|17
30|28101440191|18
30|28101440591|5
30|28101440591|6
30|28101440591|18
30|28101440691|35
30|28101440691|5
30|28101440691|6
30|28101440691|18
30|28101440791|35
30|28101440791|5
30|28101440791|6
30|28101440791|18
30|28101442391|11
30|28101442391|16
30|28101442391|5
30|28101442391|6
30|28101442391|18
30|28101442491|16
30|28101442491|5
30|28101442491|6
30|28101442491|18
30|28101445291|11
30|28101445291|16
30|28101445391|11
30|28101445391|16
30|28101447591|6
30|28101447591|18
30|28101447591|55
30|28101448091|16
30|28101448091|6
30|28101448091|17
30|28101448091|18
30|28101448091|1
30|28101448091|19
30|28101449191|11
30|28101449191|16
30|28101451191|289
30|28101454291|69
30|28101454291|77
30|28101454591|68
30|28101454591|82
30|28101454591|83
30|28101454591|85
30|28101460791|89
30|28101460791|13
30|28101460791|290
30|28101461291|5
30|28101461291|20
30|28101461291|6
30|28101462391|84
30|28101462391|85
30|28101462391|82
30|28101462391|82
30|28101462391|83
30|28101462391|83
30|28101462391|84
30|28101462391|85
30|28101462491|291
30|28101462491|292
30|28101462491|293
30|28101462491|293
30|28101462491|292
30|28101462491|291
30|28101462491|293
30|28101462491|294
30|28101462991|5
30|28101462991|6
30|28101463091|16
30|28101463091|6
30|28101463091|1
30|28101465291|11
30|28101465291|16
30|28101465291|5
30|28101465291|20
30|28101465291|37
30|28101465291|7
30|28101468191|37
30|28101468191|38
30|28101468191|134
30|28101468291|5
30|28101468291|6
30|28101468291|7
30|28101470091|5
30|28101470091|20
30|28101470091|6
30|28101470091|66
30|28101470091|37
30|28101470091|38
30|28101470091|7
30|28101470091|134
30|28101475191|11
30|28101475191|16
30|28101476991|295
30|28101477991|178
30|28101477991|179
30|28101477991|180
30|28101477991|181
30|28101477991|182
30|28101477991|183
30|28101479091|16
30|28101479091|5
30|28101479091|6
30|28101492390|6
30|28101492390|296
30|28101492592|202
30|28101492592|203
30|28101493892|69
30|28101493892|77
30|28101493892|211
30|28101493992|69
30|28101493992|77
30|28101495392|6
30|28101495492|5
30|28101495492|6
30|28101495492|18
30|28101495592|5
30|28101495592|6
30|28101495592|18
30|28101495692|6
30|28101495692|18
30|28101496092|49
30|28101496092|49
30|28101497692|11
30|28101497692|16
30|28101497692|5
30|28101497692|6
30|28101497692|17
30|28101498292|191
30|28101498292|192
30|28101498392|191
30|28101498392|192
30|28101498392|258
30|28101498392|259
30|28101498492|191
30|28101498492|192
30|28101498492|258
